CustomerID,Name,Age,Gender,Email,Phone,City,State,Country,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
7383,John,20.0,Male,user7382@mail.com,9000007382,Chennai,MH,India,2015-07-06,2017-03-07,8734.0,4435.0,49.0,Electronics,Card,Active,35.0,836.0,198092,Married,Doctor,Desktop,Firefox,False,good,0.68,True
7384,Priya,47.0,Female,user7383@mail.com,9000007383,Chennai,MH,India,2017-03-18,2015-01-25,31691.0,3982.0,47.0,Clothing,Card,Active,52.0,809.0,93106,Single,Doctor,Mobile,Firefox,False,bad,0.8,False
7385,John,37.0,Female,user7384@mail.com,9000007384,Delhi,TN,India,2023-04-29,2023-04-22,,,-3.0,Clothing,Cash,Active,150.0,100.0,income,Single,Engineer,Mobile,Firefox,True,bad,3.0,False
7386,Wei,58.0,Male,user7385@mail.com,9000007385,Mumbai,TN,India,2024-03-03,2016-11-18,,,,Clothing,UPI,Inactive,,100.0,,Married,Doctor,Mobile,Firefox,False,bad,3.0,False
7387,Amit,63.0,Female,user7386@mail.com,9000007386,Delhi,KA,India,2017-05-08,2021-07-07,48535.0,1115.0,35.0,Clothing,UPI,Inactive,63.0,676.0,176347,Married,Doctor,Mobile,Chrome,True,average,0.74,False
7388,Priya,58.0,Male,user7387@mail.com,9000007387,Chennai,TN,India,2015-07-09,2018-04-02,28249.0,270.0,92.0,Clothing,Cash,Inactive,44.0,585.0,115954,Single,Doctor,Mobile,Firefox,False,good,0.56,True
7389,John,39.0,Female,user7388@mail.com,9000007388,Chennai,KA,India,2024-09-14,2015-02-01,30377.0,2798.0,3.0,Clothing,Cash,Active,21.0,614.0,95384,Married,Engineer,Mobile,Chrome,True,good,0.9,True
7390,Wei,40.0,Female,user7389@mail.com,9000007389,Bangalore,MH,India,2024-03-12,2015-01-04,47214.0,3170.0,70.0,Clothing,UPI,Inactive,78.0,677.0,80314,Single,Doctor,Mobile,Chrome,True,bad,0.34,False
7391,Carlos,63.0,Male,user7390@mail.com,9000007390,Delhi,DL,India,2022-08-02,2016-09-29,10426.0,1991.0,100.0,Electronics,Card,Inactive,7.0,392.0,95927,Married,Doctor,Mobile,Chrome,True,bad,0.51,False
7392,Priya,53.0,Male,user7391@mail.com,9000007391,Bangalore,MH,India,2022-04-15,2023-03-23,41512.0,4108.0,56.0,Clothing,Cash,Active,97.0,589.0,118519,Married,Engineer,Mobile,Firefox,False,good,0.22,False
7393,Carlos,28.0,Female,user7392@mail.com,9000007392,Chennai,DL,India,2020-02-18,2023-01-24,30422.0,2420.0,27.0,Electronics,UPI,Inactive,97.0,557.0,26398,Single,Engineer,Mobile,Chrome,True,average,0.41,False
7394,Fatima,37.0,Male,user7393@mail.com,9000007393,Bangalore,TN,India,2022-02-08,2015-11-25,6712.0,506.0,89.0,Clothing,UPI,Active,7.0,761.0,184123,Married,Doctor,Desktop,Chrome,True,bad,0.06,True
7395,Priya,50.0,Female,user7394@mail.com,9000007394,Mumbai,MH,India,2021-07-22,2019-08-08,38973.0,1342.0,73.0,Clothing,Cash,Inactive,59.0,333.0,198582,Married,Engineer,Desktop,Chrome,True,good,0.16,True
7396,Amit,50.0,Female,user7395@mail.com,9000007395,Chennai,DL,India,2020-03-06,2019-07-07,12476.0,3640.0,91.0,Electronics,UPI,Active,65.0,753.0,84259,Single,Doctor,Mobile,Firefox,False,average,0.43,False
7397,Priya,21.0,Female,user7396@mail.com,9000007396,Mumbai,KA,India,2017-06-14,2016-05-26,31046.0,1292.0,1.0,Clothing,Card,Active,95.0,431.0,71887,Single,Engineer,Desktop,Firefox,True,average,0.7,True
7398,Amit,18.0,Male,user7397@mail.com,9000007397,Mumbai,MH,India,2024-09-19,2024-05-03,42616.0,869.0,7.0,Clothing,UPI,Active,52.0,586.0,163565,Married,Doctor,Desktop,Firefox,False,bad,0.1,True
7399,Priya,38.0,Male,user7398@mail.com,9000007398,Chennai,DL,India,2017-03-29,2019-05-03,21283.0,2431.0,85.0,Electronics,Cash,Active,21.0,734.0,61891,Single,Doctor,Desktop,Firefox,False,average,0.69,True
7400,  John ,,,,,,,India,,32-13-2020,,,,,crypto,,150.0,100.0,income,,,,,yes,,,
7401,Fatima,25.0,Male,user7400@mail.com,9000007400,Bangalore,DL,India,2019-11-04,2022-10-04,5777.0,4137.0,21.0,Clothing,UPI,Inactive,4.0,684.0,25610,Single,Engineer,Mobile,Firefox,True,good,0.87,True
7402,Fatima,45.0,Female,user7401@mail.com,9000007401,Bangalore,MH,India,2022-09-12,2023-05-07,41260.0,4442.0,56.0,Clothing,Card,Active,70.0,687.0,163887,Married,Doctor,Mobile,Firefox,True,good,0.97,False
7403,John,55.0,Female,user7402@mail.com,9000007402,Mumbai,DL,India,2022-06-29,2021-01-12,20329.0,1581.0,14.0,Electronics,Cash,Inactive,33.0,486.0,194055,Married,Doctor,Mobile,Chrome,False,bad,0.65,True
7404,Sara,39.0,Male,user7403@mail.com,9000007403,Bangalore,TN,India,2016-03-29,2021-02-14,5000000.0,,-3.0,Clothing,Cash,Active,,,,Single,Doctor,Desktop,Firefox,False,average,,True
7405,Fatima,31.0,Male,user7404@mail.com,9000007404,Chennai,MH,India,2020-12-11,2015-01-22,8646.0,1392.0,69.0,Clothing,Cash,Active,28.0,767.0,80042,Single,Engineer,Mobile,Chrome,True,good,0.89,True
7406,Sara,57.0,Male,user7405@mail.com,9000007405,Chennai,MH,India,2017-06-28,2021-10-03,26603.0,4057.0,81.0,Electronics,Cash,Inactive,55.0,467.0,110305,Single,Doctor,Desktop,Firefox,True,average,0.81,False
7407,Sara,19.0,Female,user7406@mail.com,9000007406,Delhi,KA,India,2017-04-29,2021-07-20,19450.0,3873.0,22.0,Electronics,UPI,Active,44.0,700.0,56726,Married,Engineer,Mobile,Firefox,False,good,0.73,False
7408,,120.0,M,invalid@,abc123,,,India,not_a_date,,5000000.0,,,,crypto,closed,150.0,,income,,,,,,,,
494,Fatima,50.0,Male,user7408@mail.com,9000007408,Chennai,KA,India,2017-11-09,2020-03-27,,,-3.0,Electronics,UPI,Inactive,,100.0,income,Married,Doctor,Mobile,Firefox,False,good,,False
7410,Wei,24.0,Male,user7409@mail.com,9000007409,Mumbai,KA,India,2017-11-27,2021-10-07,16603.0,861.0,51.0,Electronics,UPI,Inactive,63.0,798.0,21770,Single,Doctor,Mobile,Chrome,True,average,0.19,True
7411,Sara,61.0,Male,user7410@mail.com,9000007410,Chennai,KA,India,2021-03-23,2021-05-16,6311.0,280.0,41.0,Clothing,UPI,Active,85.0,434.0,32335,Single,Doctor,Desktop,Firefox,True,good,0.26,True
7412,Fatima,56.0,Male,user7411@mail.com,9000007411,Chennai,TN,India,2022-09-20,2024-05-18,5173.0,2114.0,87.0,Clothing,Cash,Inactive,33.0,482.0,135353,Single,Doctor,Desktop,Chrome,False,bad,0.51,False
7413,Fatima,49.0,Female,user7412@mail.com,9000007412,Bangalore,KA,India,2017-05-11,2016-12-10,4459.0,4367.0,89.0,Electronics,Card,Inactive,94.0,397.0,133393,Single,Doctor,Desktop,Firefox,False,good,0.18,False
7414,John,50.0,Male,user7413@mail.com,9000007413,Mumbai,MH,India,2016-10-08,2017-07-09,39987.0,2616.0,73.0,Clothing,Card,Inactive,10.0,656.0,154092,Single,Engineer,Mobile,Firefox,True,average,0.6,True
7415,,,M,,,,Tamil Nadu,India,,,5000000.0,,-3.0,,crypto,closed,150.0,100.0,,,,,,yes,,3.0,
7416,Priya,64.0,Male,user7415@mail.com,9000007415,Chennai,DL,India,2022-06-20,2023-01-25,15026.0,2096.0,55.0,Electronics,Card,Active,49.0,677.0,103446,Single,Doctor,Desktop,Chrome,False,bad,0.74,True
7417,Sara,26.0,Female,user7416@mail.com,9000007416,Delhi,DL,India,2020-07-06,2018-05-14,28382.0,1243.0,3.0,Clothing,Card,Inactive,11.0,589.0,37534,Married,Doctor,Mobile,Firefox,True,bad,0.04,False
7418,Wei,52.0,Female,user7417@mail.com,9000007417,Delhi,MH,India,2021-10-17,2024-10-09,48356.0,4749.0,54.0,Clothing,UPI,Active,4.0,707.0,142222,Married,Engineer,Mobile,Firefox,False,average,0.49,True
7419,Sara,24.0,Male,user7418@mail.com,9000007418,Mumbai,TN,India,2017-06-29,2016-08-21,42635.0,2423.0,65.0,Electronics,Cash,Active,46.0,530.0,143252,Married,Engineer,Mobile,Firefox,True,average,0.8,True
7420,Sara,32.0,Female,user7419@mail.com,9000007419,Mumbai,DL,India,2015-06-17,2024-09-16,37920.0,4403.0,55.0,Electronics,Card,Active,30.0,434.0,103221,Married,Engineer,Mobile,Chrome,True,average,0.12,False
7421,Fatima,20.0,Male,user7420@mail.com,9000007420,Bangalore,TN,India,2020-01-25,2018-02-18,12316.0,1971.0,15.0,Clothing,Card,Active,13.0,770.0,98720,Single,Engineer,Mobile,Firefox,True,bad,0.74,False
7422,Carlos,120.0,Female,,abc123,Mumbai,KA,India,,,5000000.0,,-3.0,Clothing,Card,Active,150.0,,,Married,Doctor,Mobile,Chrome,True,bad,3.0,True
7423,Wei,47.0,Female,user7422@mail.com,9000007422,Mumbai,MH,India,2022-09-28,2021-03-06,36020.0,4010.0,23.0,Clothing,Card,Inactive,16.0,827.0,26493,Single,Doctor,Desktop,Firefox,True,good,0.27,False
7424,John,53.0,Female,user7423@mail.com,9000007423,Bangalore,TN,India,2024-03-20,2019-12-23,24310.0,3555.0,28.0,Electronics,Cash,Active,67.0,601.0,58631,Single,Doctor,Desktop,Chrome,False,average,0.58,True
7425,Carlos,35.0,Female,user7424@mail.com,9000007424,Bangalore,TN,India,2019-07-02,2023-01-13,39730.0,3715.0,96.0,Electronics,UPI,Inactive,14.0,566.0,33178,Single,Doctor,Mobile,Firefox,True,average,0.31,False
7426,Wei,44.0,Male,user7425@mail.com,9000007425,Chennai,KA,India,2016-08-19,2019-03-06,19137.0,1014.0,1.0,Electronics,Card,Active,50.0,564.0,117701,Single,Doctor,Desktop,Chrome,True,average,0.06,True
7427,John,25.0,Female,user7426@mail.com,9000007426,Delhi,KA,India,2020-08-20,2021-05-23,5000000.0,,,Electronics,Cash,Inactive,150.0,100.0,income,Single,Engineer,Desktop,Firefox,True,good,,True
7428,Carlos,55.0,Female,user7427@mail.com,9000007427,Chennai,MH,India,2019-07-08,2019-11-13,10767.0,777.0,87.0,Electronics,Cash,Active,12.0,568.0,88966,Single,Engineer,Mobile,Firefox,True,bad,0.05,False
7429,Amit,20.0,Male,user7428@mail.com,9000007428,Delhi,KA,India,2022-01-05,2015-09-17,10005.0,1534.0,42.0,Clothing,UPI,Active,2.0,310.0,134825,Single,Engineer,Mobile,Firefox,True,bad,0.98,True
4,  John ,,M,,,,,India,,32-13-2020,,,-3.0,electronics,,closed,,,income,,,,,yes,,3.0,
7431,  John ,120.0,,,abc123,,Tamil Nadu,India,,,5000000.0,,,,,closed,,,income,,,,,yes,,3.0,
7432,Carlos,33.0,Female,user7431@mail.com,9000007431,Bangalore,KA,India,2021-03-21,2018-07-26,11023.0,3185.0,35.0,Clothing,Cash,Active,88.0,757.0,87446,Married,Doctor,Desktop,Firefox,True,bad,0.99,False
7433,Priya,18.0,Female,user7432@mail.com,9000007432,Bangalore,DL,India,2018-07-11,2018-06-08,17339.0,2342.0,2.0,Clothing,UPI,Inactive,81.0,438.0,169586,Married,Engineer,Desktop,Chrome,False,average,0.95,True
7434,,,M,,abc123,,,India,,32-13-2020,,,-3.0,,crypto,,,,,,,,,,,,
7435,,,,,,,,India,not_a_date,32-13-2020,5000000.0,,-3.0,,,closed,150.0,100.0,income,,,,,yes,,,
7436,Amit,21.0,Male,user7435@mail.com,9000007435,Bangalore,DL,India,2020-04-10,2021-11-19,5000000.0,,,Clothing,Card,Active,150.0,100.0,income,Single,Doctor,Desktop,Firefox,True,average,,False
7437,John,35.0,Female,user7436@mail.com,9000007436,Mumbai,TN,India,2024-08-05,2018-04-16,22607.0,4356.0,91.0,Clothing,Card,Active,39.0,705.0,76701,Single,Engineer,Mobile,Firefox,False,average,0.22,False
7438,Priya,41.0,Male,user7437@mail.com,9000007437,Chennai,MH,India,2017-07-26,2024-02-21,9529.0,1655.0,81.0,Clothing,UPI,Active,47.0,468.0,117021,Married,Engineer,Desktop,Chrome,True,bad,0.41,False
7439,John,23.0,Male,user7438@mail.com,9000007438,Delhi,KA,India,2024-07-17,2016-10-19,4848.0,576.0,64.0,Clothing,Cash,Active,12.0,839.0,71244,Married,Doctor,Mobile,Chrome,False,good,0.63,False
7440,Carlos,24.0,Female,user7439@mail.com,9000007439,Chennai,DL,India,2015-10-27,2015-12-27,27238.0,4578.0,25.0,Clothing,UPI,Inactive,63.0,341.0,121871,Single,Engineer,Mobile,Chrome,False,average,0.77,False
7441,Sara,29.0,Female,user7440@mail.com,9000007440,Mumbai,DL,India,2022-06-24,2024-05-12,16939.0,167.0,12.0,Clothing,Card,Inactive,65.0,768.0,184691,Married,Doctor,Desktop,Firefox,True,bad,0.31,False
7442,Carlos,33.0,Male,user7441@mail.com,9000007441,Chennai,DL,India,2024-11-22,2021-08-19,28216.0,1854.0,68.0,Electronics,Card,Inactive,67.0,827.0,95278,Married,Doctor,Desktop,Firefox,True,average,0.68,False
7443,Sara,37.0,Male,user7442@mail.com,9000007442,Delhi,TN,India,2020-10-11,2023-04-29,45074.0,3490.0,93.0,Clothing,UPI,Inactive,73.0,558.0,192419,Single,Engineer,Mobile,Firefox,False,good,0.29,True
7444,John,55.0,Male,user7443@mail.com,9000007443,Mumbai,DL,India,2021-06-14,2023-07-30,,,,Electronics,Card,Active,150.0,,,Married,Engineer,Desktop,Chrome,False,bad,,True
7445,Fatima,47.0,Female,user7444@mail.com,9000007444,Chennai,TN,India,2016-04-30,2020-05-09,9183.0,1196.0,71.0,Electronics,Cash,Inactive,61.0,342.0,157792,Married,Engineer,Desktop,Firefox,True,good,0.46,False
7446,Wei,,Male,invalid@,,Mumbai,DL,India,,,5000000.0,,,Electronics,Cash,Inactive,150.0,100.0,income,Single,Engineer,Desktop,Firefox,True,average,3.0,True
7447,  John ,120.0,M,,abc123,,Tamil Nadu,India,not_a_date,32-13-2020,5000000.0,,-3.0,electronics,crypto,closed,150.0,100.0,income,,,,,,,3.0,
7448,Sara,25.0,Male,user7447@mail.com,9000007447,Mumbai,DL,India,2015-01-04,2019-07-01,48264.0,4584.0,88.0,Electronics,Card,Active,20.0,647.0,95650,Single,Doctor,Desktop,Firefox,False,average,0.55,False
7449,Carlos,47.0,Male,user7448@mail.com,9000007448,Bangalore,MH,India,2017-07-13,2022-10-13,9629.0,3843.0,12.0,Electronics,Cash,Active,62.0,369.0,130365,Single,Doctor,Mobile,Firefox,False,bad,0.96,True
7450,Priya,23.0,Male,user7449@mail.com,9000007449,Delhi,KA,India,2015-12-19,2018-03-02,22836.0,3348.0,39.0,Clothing,Cash,Active,86.0,723.0,60321,Married,Doctor,Mobile,Firefox,True,bad,0.25,False
7451,Wei,33.0,Male,user7450@mail.com,9000007450,Chennai,MH,India,2024-01-09,2020-07-23,7225.0,1359.0,51.0,Electronics,Card,Inactive,99.0,700.0,121198,Single,Doctor,Mobile,Firefox,True,bad,0.29,False
7452,Wei,57.0,Female,user7451@mail.com,9000007451,Bangalore,TN,India,2019-08-01,2015-07-08,17507.0,4640.0,1.0,Electronics,Cash,Inactive,8.0,843.0,85603,Married,Engineer,Mobile,Firefox,True,good,0.42,False
7453,Carlos,27.0,Male,user7452@mail.com,9000007452,Bangalore,MH,India,2020-06-12,2022-12-06,8185.0,4586.0,22.0,Electronics,Card,Active,53.0,476.0,65638,Married,Engineer,Desktop,Firefox,True,bad,0.16,True
7454,Amit,48.0,Female,user7453@mail.com,9000007453,Bangalore,MH,India,2018-09-14,2022-10-13,33941.0,641.0,10.0,Clothing,UPI,Active,54.0,702.0,185200,Married,Engineer,Desktop,Chrome,True,average,0.51,True
7455,Priya,43.0,Male,user7454@mail.com,9000007454,Bangalore,MH,India,2024-11-14,2021-07-22,11191.0,3451.0,45.0,Electronics,UPI,Active,69.0,382.0,37414,Single,Doctor,Desktop,Firefox,False,good,0.69,True
7456,John,21.0,Female,user7455@mail.com,9000007455,Bangalore,MH,India,2018-09-17,2016-10-25,34253.0,2389.0,21.0,Clothing,UPI,Inactive,99.0,798.0,93128,Single,Doctor,Desktop,Chrome,True,average,0.68,False
7457,Carlos,45.0,Male,user7456@mail.com,9000007456,Bangalore,TN,India,2017-04-16,2019-06-02,38233.0,4842.0,72.0,Electronics,UPI,Inactive,21.0,725.0,90902,Single,Doctor,Mobile,Firefox,True,good,0.38,False
7458,Priya,64.0,Female,user7457@mail.com,9000007457,Mumbai,DL,India,2022-07-26,2024-11-04,9237.0,615.0,100.0,Electronics,Cash,Inactive,100.0,711.0,144727,Single,Engineer,Desktop,Chrome,False,average,0.69,True
7459,Amit,44.0,Male,user7458@mail.com,9000007458,Delhi,TN,India,2023-02-28,2023-06-21,10941.0,480.0,99.0,Clothing,UPI,Active,36.0,499.0,118625,Married,Engineer,Desktop,Chrome,True,average,0.95,True
7460,Carlos,33.0,Male,user7459@mail.com,9000007459,Chennai,DL,India,2017-08-30,2022-12-08,18668.0,2934.0,3.0,Clothing,Card,Active,71.0,608.0,117225,Single,Engineer,Desktop,Firefox,False,average,0.2,True
7461,Priya,57.0,Female,user7460@mail.com,9000007460,Bangalore,DL,India,2023-10-03,2022-04-20,49510.0,2404.0,83.0,Clothing,UPI,Inactive,73.0,845.0,62209,Married,Doctor,Mobile,Firefox,True,bad,0.03,True
7462,Amit,56.0,Male,user7461@mail.com,9000007461,Bangalore,TN,India,2018-03-06,2023-12-23,6893.0,3752.0,31.0,Electronics,UPI,Active,97.0,499.0,94636,Married,Engineer,Mobile,Chrome,True,bad,0.02,False
7463,Amit,53.0,Female,user7462@mail.com,9000007462,Delhi,TN,India,2021-05-08,2016-06-30,39705.0,2817.0,4.0,Electronics,Card,Active,64.0,676.0,124759,Married,Engineer,Mobile,Firefox,False,good,0.79,True
7464,John,25.0,Female,user7463@mail.com,9000007463,Delhi,DL,India,2020-06-15,2021-03-04,5000000.0,,-3.0,Electronics,Card,Inactive,150.0,,income,Married,Doctor,Mobile,Chrome,True,average,,False
7465,John,44.0,Female,user7464@mail.com,9000007464,Chennai,KA,India,2017-11-01,2022-07-15,14435.0,4348.0,50.0,Electronics,UPI,Active,53.0,538.0,156562,Married,Engineer,Desktop,Firefox,True,average,0.89,True
7466,Fatima,47.0,Male,user7465@mail.com,9000007465,Delhi,KA,India,2024-02-21,2024-08-01,18153.0,899.0,95.0,Electronics,Card,Active,78.0,821.0,185019,Single,Engineer,Desktop,Chrome,True,average,0.75,False
7467,Priya,22.0,Female,user7466@mail.com,9000007466,Chennai,TN,India,2024-10-07,2024-02-23,40455.0,2746.0,2.0,Clothing,UPI,Inactive,85.0,358.0,180445,Married,Doctor,Mobile,Chrome,False,bad,0.08,True
7468,Fatima,53.0,Male,user7467@mail.com,9000007467,Bangalore,TN,India,2017-05-07,2020-09-01,,,,Clothing,UPI,Inactive,,,income,Single,Doctor,Desktop,Chrome,False,average,3.0,True
7469,,,M,,,,,India,,32-13-2020,5000000.0,,,,crypto,,150.0,,,,,,,yes,,,
7470,Sara,38.0,Female,user7469@mail.com,9000007469,Delhi,MH,India,2018-02-14,2023-05-24,34206.0,3061.0,51.0,Clothing,UPI,Active,47.0,406.0,56988,Single,Doctor,Desktop,Chrome,True,bad,0.7,False
7471,Fatima,42.0,Male,user7470@mail.com,9000007470,Bangalore,KA,India,2015-08-08,2016-07-15,13967.0,4596.0,45.0,Electronics,Cash,Inactive,0.0,365.0,131896,Married,Doctor,Desktop,Firefox,True,bad,0.78,False
7472,  John ,120.0,,invalid@,abc123,,,India,not_a_date,32-13-2020,,,-3.0,,,closed,,100.0,income,,,,,yes,,3.0,
7473,John,20.0,Male,user7472@mail.com,9000007472,Bangalore,TN,India,2023-09-06,2015-11-25,48745.0,3266.0,84.0,Electronics,Card,Inactive,81.0,658.0,130469,Single,Doctor,Mobile,Firefox,True,bad,0.49,False
7474,Fatima,32.0,Male,user7473@mail.com,9000007473,Bangalore,DL,India,2018-12-30,2018-10-22,35649.0,293.0,58.0,Electronics,Card,Active,75.0,537.0,142523,Married,Engineer,Desktop,Firefox,True,bad,0.39,False
7475,Wei,40.0,Male,user7474@mail.com,9000007474,Mumbai,TN,India,2018-06-22,2018-08-25,38063.0,1440.0,91.0,Electronics,UPI,Active,16.0,539.0,164013,Married,Engineer,Mobile,Chrome,False,average,0.22,False
7476,Fatima,45.0,Male,user7475@mail.com,9000007475,Delhi,TN,India,2023-06-04,2017-04-01,40035.0,3447.0,28.0,Clothing,Cash,Inactive,78.0,399.0,99045,Single,Doctor,Desktop,Firefox,False,bad,0.46,True
7477,Fatima,,Female,invalid@,abc123,Chennai,KA,India,not_a_date,,5000000.0,,-3.0,Clothing,Card,Active,,,income,Married,Engineer,Desktop,Chrome,False,good,3.0,True
7478,Priya,65.0,Female,user7477@mail.com,9000007477,Chennai,DL,India,2018-06-16,2017-05-30,18088.0,4341.0,51.0,Clothing,Card,Active,57.0,453.0,103672,Married,Engineer,Desktop,Chrome,True,good,0.58,True
7479,Priya,62.0,Female,user7478@mail.com,9000007478,Mumbai,KA,India,2024-03-31,2015-03-05,27308.0,1699.0,89.0,Electronics,Card,Inactive,17.0,594.0,80725,Single,Doctor,Desktop,Firefox,False,good,0.69,True
7480,John,120.0,Male,,abc123,Chennai,MH,India,,32-13-2020,,,,Electronics,Card,Inactive,150.0,100.0,,Married,Engineer,Mobile,Firefox,True,good,3.0,False
7481,,120.0,,,abc123,,,India,,32-13-2020,,,-3.0,electronics,crypto,closed,,,,,,,,,,3.0,
7482,,,,,abc123,,,India,not_a_date,32-13-2020,,,,,,closed,,,,,,,,,,,
7483,Wei,58.0,Male,user7482@mail.com,9000007482,Chennai,TN,India,2016-01-08,2024-09-13,,,-3.0,Electronics,UPI,Active,,100.0,,Married,Doctor,Mobile,Firefox,True,average,,True
7484,Priya,36.0,Female,user7483@mail.com,9000007483,Mumbai,DL,India,2017-01-08,2015-12-11,,,,Electronics,Cash,Active,150.0,,income,Married,Doctor,Mobile,Firefox,True,good,,False
7485,John,27.0,Female,user7484@mail.com,9000007484,Mumbai,DL,India,2017-06-06,2017-12-22,15732.0,798.0,71.0,Electronics,UPI,Active,50.0,647.0,175431,Married,Doctor,Desktop,Firefox,True,average,0.29,True
7486,,120.0,,invalid@,,,Tamil Nadu,India,,32-13-2020,,,-3.0,,,,150.0,100.0,income,,,,,yes,,,
7487,Amit,56.0,Male,user7486@mail.com,9000007486,Chennai,KA,India,2015-01-08,2022-01-08,4072.0,1140.0,77.0,Electronics,Cash,Inactive,14.0,643.0,90428,Married,Doctor,Mobile,Chrome,False,average,0.14,True
7488,Fatima,50.0,Female,user7487@mail.com,9000007487,Mumbai,KA,India,2016-10-19,2020-10-14,38419.0,336.0,63.0,Clothing,Card,Inactive,37.0,340.0,120100,Single,Doctor,Desktop,Chrome,True,average,0.89,True
7489,Carlos,20.0,Male,user7488@mail.com,9000007488,Chennai,DL,India,2024-05-24,2022-10-23,16844.0,536.0,28.0,Clothing,UPI,Inactive,58.0,802.0,41537,Single,Doctor,Desktop,Chrome,False,bad,0.45,True
7490,Sara,64.0,Female,user7489@mail.com,9000007489,Delhi,TN,India,2020-09-15,2023-09-16,38485.0,3117.0,60.0,Clothing,Card,Active,29.0,680.0,151096,Married,Doctor,Desktop,Firefox,False,average,0.8,True
7491,Carlos,32.0,Male,user7490@mail.com,9000007490,Chennai,KA,India,2020-03-11,2022-11-06,33473.0,4294.0,48.0,Electronics,Card,Inactive,2.0,634.0,93092,Single,Engineer,Mobile,Firefox,False,average,0.05,True
7492,Amit,50.0,Female,user7491@mail.com,9000007491,Chennai,KA,India,2024-11-20,2024-11-16,47508.0,1079.0,39.0,Electronics,Cash,Active,92.0,563.0,155782,Single,Engineer,Desktop,Chrome,False,bad,0.01,True
7493,Carlos,65.0,Male,user7492@mail.com,9000007492,Mumbai,KA,India,2021-11-02,2023-01-22,5000000.0,,-3.0,Clothing,Cash,Active,,,,Single,Doctor,Desktop,Chrome,True,good,,True
7494,Sara,58.0,Female,user7493@mail.com,9000007493,Mumbai,MH,India,2021-08-07,2017-04-18,24441.0,2087.0,65.0,Electronics,Cash,Inactive,37.0,755.0,27738,Single,Doctor,Mobile,Firefox,True,good,0.64,True
7495,  John ,120.0,,,,,,India,not_a_date,32-13-2020,5000000.0,,-3.0,electronics,,closed,150.0,100.0,income,,,,,yes,,,
7496,Wei,26.0,Male,user7495@mail.com,9000007495,Mumbai,TN,India,2017-08-27,2020-08-02,11031.0,3775.0,86.0,Clothing,UPI,Inactive,71.0,813.0,66761,Single,Doctor,Desktop,Chrome,False,average,0.83,False
7497,Fatima,54.0,Female,user7496@mail.com,9000007496,Bangalore,DL,India,2016-10-18,2018-06-10,45973.0,2745.0,66.0,Electronics,Cash,Active,44.0,485.0,91642,Single,Engineer,Desktop,Firefox,True,average,0.74,True
7498,John,26.0,Female,user7497@mail.com,9000007497,Bangalore,KA,India,2016-11-17,2019-01-28,12963.0,1665.0,80.0,Electronics,Card,Active,45.0,542.0,158356,Single,Doctor,Desktop,Chrome,True,good,0.12,True
7499,Sara,54.0,Female,user7498@mail.com,9000007498,Bangalore,TN,India,2024-05-05,2023-01-13,46174.0,3903.0,60.0,Clothing,UPI,Inactive,27.0,837.0,176678,Single,Engineer,Mobile,Firefox,True,bad,0.01,True
7500,Sara,47.0,Male,user7499@mail.com,9000007499,Bangalore,TN,India,2021-01-23,2015-05-08,44167.0,2789.0,76.0,Electronics,Cash,Inactive,60.0,407.0,106785,Married,Engineer,Desktop,Firefox,True,average,0.35,True
